,,,,,,a,b
0.568594008,0.08688619,0.114486321,0.559001056,0.559001056,,0.377593726,39
0.568594008,0.08688619,0.097317123,0.559001056,0.559001056,,0.374159887,40
0.568594008,0.08688619,0.097317123,0.559001056,0.559001056,,0.374159887,41
0.568594008,0.08688619,0.097317123,0.559001056,0.559001056,,0.374159887,42
0.568594008,0.085795003,0.097317123,0.559001056,0.559001056,,0.373941649,43
0.568594008,0.085795003,0.097317123,0.559001056,0.559001056,,0.373941649,44
0.568594008,0.085795003,0.089813821,0.559001056,0.559001056,,0.372440989,45
0.568594008,0.085795003,0.089813821,0.559001056,0.559001056,,0.372440989,46
0.568594008,0.085395274,0.089813821,0.559001056,0.145306642,,0.28962216,47
0.568594008,0.085395274,0.089813821,0.559001056,0.145306642,,0.28962216,48
0.568594008,0.085395274,0.08688619,0.559001056,0.145306642,,0.289036634,49
0.568594008,0.085395274,0.08688619,0.559001056,0.145306642,,0.289036634,50
0.568594008,0.085249775,0.08688619,0.559001056,0.114486321,,0.28284347,51
0.568594008,0.085249775,0.08688619,0.559001056,0.114486321,,0.28284347,52
0.568594008,0.085249775,0.085795003,0.559001056,0.114486321,,0.282625233,53
0.568594008,0.085249775,0.085795003,0.559001056,0.114486321,,0.282625233,54
0.568594008,0.085249775,0.085795003,0.559001056,0.097317123,,0.279191393,55
0.568594008,0.085196936,0.085795003,0.559001056,0.097317123,,0.279180825,56
0.568594008,0.085196936,0.085395274,0.559001056,0.097317123,,0.27910088,57
0.568594008,0.085196936,0.085395274,0.559001056,0.097317123,,0.27910088,58
0.568594008,0.085196936,0.085395274,0.559001056,0.089813821,,0.277600219,59
0.568594008,0.085177764,0.085395274,0.559001056,0.089813821,,0.277596385,60
0.568594008,0.085177764,0.085249775,0.559001056,0.089813821,,0.277567285,61
0.568594008,0.085177764,0.085249775,0.559001056,0.089813821,,0.277567285,62
0.568594008,0.085177764,0.085249775,0.559001056,0.089813821,,0.277567285,63
0.568594008,0.08517081,0.085249775,0.559001056,0.089813821,,0.277565894,64
0.568594008,0.08517081,0.085196936,0.559001056,0.08688619,,0.2769698,65
0.568594008,0.08517081,0.085196936,0.559001056,0.08688619,,0.2769698,66
0.568594008,0.08517081,0.085196936,0.559001056,0.08688619,,0.2769698,67
0.568594008,0.085168288,0.085196936,0.559001056,0.08688619,,0.276969296,68
0.568594008,0.085168288,0.085177764,0.559001056,0.085795003,,0.276747224,69
0.568594008,0.085168288,0.085177764,0.559001056,0.085795003,,0.276747224,70
0.568594008,0.085168288,0.085177764,0.559001056,0.085795003,,0.276747224,71
0.568594008,0.085168288,0.085177764,0.559001056,0.085795003,,0.276747224,72
0.568594008,0.085167373,0.08517081,0.559001056,0.085795003,,0.27674565,73
0.568594008,0.085167373,0.08517081,0.559001056,0.085395274,,0.276665704,74
0.568594008,0.085167373,0.08517081,0.559001056,0.085395274,,0.276665704,75
