,,,,,,a,b
0.08988391,0.08986488,0.08988391,0.08988391,0.08988391,,0.089880104,39
0.086912654,0.08986488,0.08988391,0.086912654,0.08988391,,0.088691601,40
0.086912654,0.08986488,0.08988391,0.086912654,0.08988391,,0.088691601,41
0.086912654,0.086905467,0.08988391,0.086912654,0.08988391,,0.088099719,42
0.086912654,0.086905467,0.086912654,0.086912654,0.086912654,,0.086911216,43
0.085804744,0.086905467,0.086912654,0.085804744,0.086912654,,0.086468052,44
0.085804744,0.086905467,0.086912654,0.085804744,0.086912654,,0.086468052,45
0.085804744,0.085802098,0.086912654,0.085804744,0.086912654,,0.086247378,46
0.085804744,0.085802098,0.085804744,0.085804744,0.086912654,,0.086025796,47
0.085398826,0.085802098,0.085804744,0.085398826,0.085804744,,0.085641848,48
0.085398826,0.085802098,0.085804744,0.085398826,0.085804744,,0.085641848,49
0.085398826,0.085397861,0.085804744,0.085398826,0.085804744,,0.085561,50
0.085398826,0.085397861,0.085398826,0.085398826,0.085804744,,0.085479817,51
0.085251065,0.085397861,0.085398826,0.085398826,0.085804744,,0.085450265,52
0.085251065,0.085397861,0.085398826,0.085251065,0.085804744,,0.085420712,53
0.085251065,0.085250715,0.085398826,0.085251065,0.085804744,,0.085391283,54
0.085251065,0.085250715,0.085251065,0.085251065,0.085804744,,0.085361731,55
0.085197405,0.085250715,0.085251065,0.085251065,0.085398826,,0.085269815,56
0.085197405,0.085250715,0.085251065,0.085197405,0.085398826,,0.085259083,57
0.085197405,0.085250715,0.085251065,0.085197405,0.085398826,,0.085259083,58
0.085197405,0.085197278,0.085251065,0.085197405,0.085398826,,0.085248396,59
0.085197405,0.085197278,0.085197405,0.085197405,0.085251065,,0.085208111,60
0.085177934,0.085197278,0.085197405,0.085177934,0.085251065,,0.085200323,61
0.085177934,0.085197278,0.085197405,0.085177934,0.085251065,,0.085200323,62
0.085177934,0.085177888,0.085197405,0.085177934,0.085251065,,0.085196445,63
0.085177934,0.085177888,0.085177934,0.085177934,0.085197405,,0.085181819,64
0.085170872,0.085177888,0.085177934,0.085170872,0.085197405,,0.085178994,65
0.085170872,0.085177888,0.085177934,0.085170872,0.085197405,,0.085178994,66
0.085170872,0.085170855,0.085177934,0.085170872,0.085197405,,0.085177587,67
0.085170872,0.085170855,0.085170872,0.085170872,0.085197405,,0.085176175,68
0.08516831,0.085170855,0.085170872,0.085170872,0.085197405,,0.085175663,69
0.08516831,0.085170855,0.085170872,0.08516831,0.085177934,,0.085171256,70
0.08516831,0.085170855,0.085170872,0.08516831,0.085177934,,0.085171256,71
0.08516831,0.085168304,0.08516831,0.08516831,0.085177934,,0.085170234,72
0.085167381,0.085168304,0.08516831,0.08516831,0.085177934,,0.085170048,73
0.085167381,0.085168304,0.08516831,0.085167381,0.085177934,,0.085169862,74
0.085167381,0.085168304,0.08516831,0.085167381,0.085177934,,0.085169862,75
