,,,,,,a,b
0.086281198,0.565569052,0.427568393,0.088199789,0.088199789,,0.251163644,39
0.086281198,0.565569052,0.513414383,0.088199789,0.088199789,,0.268332842,40
0.086281198,0.565569052,0.513414383,0.088199789,0.088199789,,0.268332842,41
0.086281198,0.565569052,0.513414383,0.088199789,0.088199789,,0.268332842,42
0.086281198,0.571024986,0.513414383,0.088199789,0.088199789,,0.269424029,43
0.086281198,0.571024986,0.513414383,0.088199789,0.088199789,,0.269424029,44
0.086281198,0.571024986,0.550930896,0.088199789,0.088199789,,0.276927332,45
0.086281198,0.571024986,0.550930896,0.088199789,0.088199789,,0.276927332,46
0.086281198,0.573023628,0.550930896,0.088199789,0.273466792,,0.314380461,47
0.086281198,0.573023628,0.550930896,0.088199789,0.273466792,,0.314380461,48
0.086281198,0.573023628,0.565569052,0.088199789,0.273466792,,0.317308092,49
0.086281198,0.573023628,0.565569052,0.088199789,0.273466792,,0.317308092,50
0.086281198,0.573751127,0.565569052,0.088199789,0.427568393,,0.348273912,51
0.086281198,0.573751127,0.565569052,0.088199789,0.427568393,,0.348273912,52
0.086281198,0.573751127,0.571024986,0.088199789,0.427568393,,0.349365099,53
0.086281198,0.573751127,0.571024986,0.088199789,0.427568393,,0.349365099,54
0.086281198,0.573751127,0.571024986,0.088199789,0.513414383,,0.366534297,55
0.086281198,0.574015318,0.571024986,0.088199789,0.513414383,,0.366587135,56
0.086281198,0.574015318,0.573023628,0.088199789,0.513414383,,0.366986863,57
0.086281198,0.574015318,0.573023628,0.088199789,0.513414383,,0.366986863,58
0.086281198,0.574015318,0.573023628,0.088199789,0.550930896,,0.374490166,59
0.086281198,0.574111179,0.573023628,0.088199789,0.550930896,,0.374509338,60
0.086281198,0.574111179,0.573751127,0.088199789,0.550930896,,0.374654838,61
0.086281198,0.574111179,0.573751127,0.088199789,0.550930896,,0.374654838,62
0.086281198,0.574111179,0.573751127,0.088199789,0.550930896,,0.374654838,63
0.086281198,0.574145951,0.573751127,0.088199789,0.550930896,,0.374661792,64
0.086281198,0.574145951,0.574015318,0.088199789,0.565569052,,0.377642262,65
0.086281198,0.574145951,0.574015318,0.088199789,0.565569052,,0.377642262,66
0.086281198,0.574145951,0.574015318,0.088199789,0.565569052,,0.377642262,67
0.086281198,0.574158562,0.574015318,0.088199789,0.565569052,,0.377644784,68
0.086281198,0.574158562,0.574111179,0.088199789,0.571024986,,0.378755143,69
0.086281198,0.574158562,0.574111179,0.088199789,0.571024986,,0.378755143,70
0.086281198,0.574158562,0.574111179,0.088199789,0.571024986,,0.378755143,71
0.086281198,0.574158562,0.574111179,0.088199789,0.571024986,,0.378755143,72
0.086281198,0.574163136,0.574145951,0.088199789,0.571024986,,0.378763012,73
0.086281198,0.574163136,0.574145951,0.088199789,0.573023628,,0.37916274,74
0.086281198,0.574163136,0.574145951,0.088199789,0.573023628,,0.37916274,75
