,,,,,,a,b
0.472477064,0.472477064,0.472477064,0.533789564,0.533789564,,0.497002064,39
0.472477064,0.472477064,0.472477064,0.533789564,0.533789564,,0.497002064,40
0.472477064,0.472477064,0.472477064,0.533789564,0.533789564,,0.497002064,41
0.472477064,0.472477064,0.472477064,0.533789564,0.533789564,,0.497002064,42
0.472477064,0.472477064,0.472477064,0.533789564,0.533789564,,0.497002064,43
0.472477064,0.472477064,0.472477064,0.533789564,0.533789564,,0.497002064,44
0.472477064,0.472477064,0.472477064,0.533789564,0.533789564,,0.497002064,45
0.472477064,0.472477064,0.472477064,0.533789564,0.533789564,,0.497002064,46
0.472477064,0.472477064,0.472477064,0.533789564,0.533789564,,0.497002064,47
0.141742523,0.472477064,0.472477064,0.144249753,0.533789564,,0.352947194,48
0.141742523,0.472477064,0.472477064,0.144249753,0.533789564,,0.352947194,49
0.141742523,0.472477064,0.472477064,0.144249753,0.533789564,,0.352947194,50
0.141742523,0.472477064,0.472477064,0.144249753,0.533789564,,0.352947194,51
0.141742523,0.472477064,0.472477064,0.113797849,0.533789564,,0.346856813,52
0.141742523,0.472477064,0.472477064,0.113797849,0.533789564,,0.346856813,53
0.141742523,0.472477064,0.472477064,0.113797849,0.533789564,,0.346856813,54
0.112197257,0.472477064,0.472477064,0.113797849,0.533789564,,0.34094776,55
0.112197257,0.141742523,0.472477064,0.096992199,0.533789564,,0.271439721,56
0.112197257,0.141742523,0.472477064,0.096992199,0.533789564,,0.271439721,57
0.112197257,0.141742523,0.472477064,0.096992199,0.533789564,,0.271439721,58
0.09624512,0.141742523,0.472477064,0.096992199,0.533789564,,0.268249294,59
0.09624512,0.112197257,0.472477064,0.089682961,0.533789564,,0.260878393,60
0.09624512,0.112197257,0.472477064,0.089682961,0.533789564,,0.260878393,61
0.09624512,0.112197257,0.472477064,0.089682961,0.533789564,,0.260878393,62
0.09624512,0.112197257,0.472477064,0.089682961,0.533789564,,0.260878393,63
0.09624512,0.09624512,0.472477064,0.089682961,0.533789564,,0.257687966,64
0.09624512,0.09624512,0.472477064,0.086836823,0.533789564,,0.257118738,65
0.09624512,0.09624512,0.472477064,0.086836823,0.533789564,,0.257118738,66
0.09624512,0.09624512,0.472477064,0.086836823,0.533789564,,0.257118738,67
0.09624512,0.089383526,0.141742523,0.086836823,0.533789564,,0.189599511,68
0.09624512,0.089383526,0.141742523,0.085776838,0.533789564,,0.189387514,69
0.09624512,0.089383526,0.141742523,0.085776838,0.533789564,,0.189387514,70
0.089383526,0.089383526,0.141742523,0.085776838,0.533789564,,0.188015195,71
0.089383526,0.089383526,0.112197257,0.085776838,0.533789564,,0.182106142,72
0.089383526,0.089383526,0.112197257,0.085776838,0.533789564,,0.182106142,73
0.089383526,0.086724073,0.112197257,0.085388652,0.533789564,,0.181496614,74
0.086724073,0.086724073,0.112197257,0.085388652,0.533789564,,0.180964724,75
